id,payload,actual,predicted
fuzzdb_2701,mshowfat,cmd_injection,benign
fuzzdb_2702,mt,cmd_injection,benign
fuzzdb_2703,mtools,cmd_injection,benign
fuzzdb_2704,mtoolstest,cmd_injection,benign
fuzzdb_2705,mtype,cmd_injection,benign
fuzzdb_2706,mv,cmd_injection,benign
fuzzdb_2707,mzip,cmd_injection,benign
fuzzdb_2708,named,cmd_injection,benign
fuzzdb_2709,namei,cmd_injection,benign
fuzzdb_2710,nameif,cmd_injection,benign
fuzzdb_2711,netstat,cmd_injection,benign
fuzzdb_2712,newaliases,cmd_injection,benign
fuzzdb_2713,newgrp,cmd_injection,benign
fuzzdb_2714,newusers,cmd_injection,benign
fuzzdb_2715,nfsd,cmd_injection,benign
fuzzdb_2716,nfsstat,cmd_injection,benign
fuzzdb_2717,nice,cmd_injection,benign
fuzzdb_2718,nm,cmd_injection,benign
fuzzdb_2719,nohup,cmd_injection,benign
fuzzdb_2720,nslookup,cmd_injection,benign
fuzzdb_2721,nsupdate,cmd_injection,benign
fuzzdb_2722,objcopy,cmd_injection,benign
fuzzdb_2723,objdump,cmd_injection,benign
fuzzdb_2724,od,cmd_injection,benign
fuzzdb_2725,openvt,cmd_injection,benign
fuzzdb_2726,passwd,cmd_injection,benign
fuzzdb_2727,paste,cmd_injection,benign
fuzzdb_2728,patch,cmd_injection,benign
fuzzdb_2729,pathchk,cmd_injection,benign
fuzzdb_2730,perl,cmd_injection,benign
fuzzdb_2731,pidof,cmd_injection,benign
fuzzdb_2732,ping,cmd_injection,benign
fuzzdb_2733,pinky,cmd_injection,benign
fuzzdb_2734,pmap,cmd_injection,benign
fuzzdb_2735,portmap,cmd_injection,benign
fuzzdb_2736,poweroff,cmd_injection,benign
fuzzdb_2737,pppd,cmd_injection,benign
fuzzdb_2738,pr,cmd_injection,benign
fuzzdb_2739,praliases,cmd_injection,benign
fuzzdb_2740,printenv,cmd_injection,benign
fuzzdb_2741,printf,cmd_injection,benign
fuzzdb_2742,ps,cmd_injection,benign
fuzzdb_2743,ptx,cmd_injection,benign
fuzzdb_2744,pwck,cmd_injection,benign
fuzzdb_2745,pwconv,cmd_injection,benign
fuzzdb_2746,pwd,cmd_injection,benign
fuzzdb_2747,python,cmd_injection,benign
fuzzdb_2748,quota,cmd_injection,benign
fuzzdb_2749,quotacheck,cmd_injection,benign
fuzzdb_2750,quotaoff,cmd_injection,benign
fuzzdb_2751,quotaon,cmd_injection,benign
fuzzdb_2752,quotastats,cmd_injection,benign
fuzzdb_2753,raidstart,cmd_injection,benign
fuzzdb_2754,ramsize,cmd_injection,benign
fuzzdb_2755,ranlib,cmd_injection,benign
fuzzdb_2756,rarpd,cmd_injection,benign
fuzzdb_2757,rcp,cmd_injection,benign
fuzzdb_2758,rdate,cmd_injection,benign
fuzzdb_2759,rdev,cmd_injection,benign
fuzzdb_2760,rdist,cmd_injection,benign
fuzzdb_2761,rdistd,cmd_injection,benign
fuzzdb_2762,readcd,cmd_injection,benign
fuzzdb_2763,readelf,cmd_injection,benign
fuzzdb_2764,readlink,cmd_injection,benign
fuzzdb_2765,reboot,cmd_injection,benign
fuzzdb_2766,reject,cmd_injection,benign
fuzzdb_2767,rename,cmd_injection,benign
fuzzdb_2768,renice,cmd_injection,benign
fuzzdb_2769,repquota,cmd_injection,benign
fuzzdb_2770,reset,cmd_injection,benign
fuzzdb_2771,resize2fs,cmd_injection,benign
fuzzdb_2772,restore,cmd_injection,benign
fuzzdb_2773,rev,cmd_injection,benign
fuzzdb_2774,rexec,cmd_injection,benign
fuzzdb_2775,rexecd,cmd_injection,benign
fuzzdb_2776,richtext,cmd_injection,benign
fuzzdb_2777,rlogin,cmd_injection,benign
fuzzdb_2778,rlogind,cmd_injection,benign
fuzzdb_2779,rm,cmd_injection,benign
fuzzdb_2780,rmail,cmd_injection,benign
fuzzdb_2781,rmdir,cmd_injection,benign
fuzzdb_2782,rmmod,cmd_injection,benign
fuzzdb_2783,rndc,cmd_injection,benign
fuzzdb_2784,rootflags,cmd_injection,benign
fuzzdb_2785,route,cmd_injection,benign
fuzzdb_2786,routed,cmd_injection,benign
fuzzdb_2787,rpcgen,cmd_injection,benign
fuzzdb_2788,rpcinfo,cmd_injection,benign
fuzzdb_2789,rpm,cmd_injection,benign
fuzzdb_2790,rsh,cmd_injection,benign
fuzzdb_2791,rshd,cmd_injection,benign
fuzzdb_2792,rsync,cmd_injection,benign
fuzzdb_2793,runlevel,cmd_injection,benign
fuzzdb_2794,rup,cmd_injection,benign
fuzzdb_2795,ruptime,cmd_injection,benign
fuzzdb_2796,rusers,cmd_injection,benign
fuzzdb_2797,rusersd,cmd_injection,benign
fuzzdb_2798,rwall,cmd_injection,benign
fuzzdb_2799,rwho,cmd_injection,benign
fuzzdb_2800,rwhod,cmd_injection,benign
fuzzdb_2801,sane-find-scanner,cmd_injection,benign
fuzzdb_2802,scanadf,cmd_injection,benign
fuzzdb_2803,scanimage,cmd_injection,benign
fuzzdb_2804,scp,cmd_injection,benign
fuzzdb_2805,screen,cmd_injection,benign
fuzzdb_2806,script,cmd_injection,benign
fuzzdb_2807,sdiff,cmd_injection,benign
fuzzdb_2808,sed,cmd_injection,benign
fuzzdb_2809,sendmail,cmd_injection,benign
fuzzdb_2810,sensors,cmd_injection,benign
fuzzdb_2811,seq,cmd_injection,benign
fuzzdb_2812,setfdprm,cmd_injection,benign
fuzzdb_2813,setkeycodes,cmd_injection,benign
fuzzdb_2814,setleds,cmd_injection,benign
fuzzdb_2815,setmetamode,cmd_injection,benign
fuzzdb_2816,setquota,cmd_injection,benign
fuzzdb_2817,setsid,cmd_injection,benign
fuzzdb_2818,setterm,cmd_injection,benign
fuzzdb_2819,sftp,cmd_injection,benign
fuzzdb_2820,sh,cmd_injection,benign
fuzzdb_2821,sha1sum,cmd_injection,benign
fuzzdb_2822,showkey,cmd_injection,benign
fuzzdb_2823,showmount,cmd_injection,benign
fuzzdb_2824,shred,cmd_injection,benign
fuzzdb_2825,shutdown,cmd_injection,benign
fuzzdb_2826,size,cmd_injection,benign
fuzzdb_2827,skill,cmd_injection,benign
fuzzdb_2828,slabtop,cmd_injection,benign
fuzzdb_2829,slattach,cmd_injection,benign
fuzzdb_2830,sleep,cmd_injection,benign
fuzzdb_2831,slocate,cmd_injection,benign
fuzzdb_2832,snice,cmd_injection,benign
fuzzdb_2833,sort,cmd_injection,benign
fuzzdb_2834,split,cmd_injection,benign
fuzzdb_2835,ssh,cmd_injection,benign
fuzzdb_2836,ssh-add,cmd_injection,benign
fuzzdb_2837,ssh-agent,cmd_injection,benign
fuzzdb_2838,sshd,cmd_injection,benign
fuzzdb_2839,ssh-keygen,cmd_injection,benign
fuzzdb_2840,ssh-keyscan,cmd_injection,benign
fuzzdb_2841,stat,cmd_injection,benign
fuzzdb_2842,statd,cmd_injection,benign
fuzzdb_2843,strace,cmd_injection,benign
fuzzdb_2844,strfile,cmd_injection,benign
fuzzdb_2845,strings,cmd_injection,benign
fuzzdb_2846,strip,cmd_injection,benign
fuzzdb_2847,stty,cmd_injection,benign
fuzzdb_2848,su,cmd_injection,benign
fuzzdb_2849,sudo,cmd_injection,benign
fuzzdb_2850,sum,cmd_injection,benign
fuzzdb_2851,swapoff,cmd_injection,benign
fuzzdb_2852,swapon,cmd_injection,benign
fuzzdb_2853,sync,cmd_injection,benign
fuzzdb_2854,sysctl,cmd_injection,benign
fuzzdb_2855,sysklogd,cmd_injection,benign
fuzzdb_2856,syslogd,cmd_injection,benign
fuzzdb_2857,tac,cmd_injection,benign
fuzzdb_2858,tail,cmd_injection,benign
fuzzdb_2859,tailf,cmd_injection,benign
fuzzdb_2860,talk,cmd_injection,benign
fuzzdb_2861,talkd,cmd_injection,benign
fuzzdb_2862,tar,cmd_injection,benign
fuzzdb_2863,taskset,cmd_injection,benign
fuzzdb_2864,tcpd,cmd_injection,benign
fuzzdb_2865,tcpdump,cmd_injection,benign
fuzzdb_2866,tcpslice,cmd_injection,benign
fuzzdb_2867,tee,cmd_injection,benign
fuzzdb_2868,telinit,cmd_injection,benign
fuzzdb_2869,telnet,cmd_injection,benign
fuzzdb_2870,telnetd,cmd_injection,benign
fuzzdb_2871,test,cmd_injection,benign
fuzzdb_2872,tftp,cmd_injection,benign
fuzzdb_2873,tftpd,cmd_injection,benign
fuzzdb_2874,time,cmd_injection,benign
fuzzdb_2875,tload,cmd_injection,benign
fuzzdb_2876,tmpwatch,cmd_injection,benign
fuzzdb_2877,top,cmd_injection,benign
fuzzdb_2878,touch,cmd_injection,benign
fuzzdb_2879,tr,cmd_injection,benign
fuzzdb_2880,tracepath,cmd_injection,benign
fuzzdb_2881,traceroute,cmd_injection,benign
fuzzdb_2882,troff,cmd_injection,benign
fuzzdb_2883,true,cmd_injection,benign
fuzzdb_2884,tset,cmd_injection,benign
fuzzdb_2885,tsort,cmd_injection,benign
fuzzdb_2886,tty,cmd_injection,benign
fuzzdb_2887,tune2fs,cmd_injection,benign
fuzzdb_2888,tunelp,cmd_injection,benign
fuzzdb_2889,ul,cmd_injection,benign
fuzzdb_2890,umount,cmd_injection,benign
fuzzdb_2891,uname,cmd_injection,benign
fuzzdb_2892,uncompress,cmd_injection,benign
fuzzdb_2893,unexpand,cmd_injection,benign
fuzzdb_2894,unicode_start,cmd_injection,benign
fuzzdb_2895,unicode_stop,cmd_injection,benign
fuzzdb_2896,uniq,cmd_injection,benign
fuzzdb_2897,uptime,cmd_injection,benign
fuzzdb_2898,useradd,cmd_injection,benign
fuzzdb_2899,userdel,cmd_injection,benign
fuzzdb_2900,usermod,cmd_injection,benign
fuzzdb_2901,users,cmd_injection,benign
fuzzdb_2902,usleep,cmd_injection,benign
fuzzdb_2903,uudecode,cmd_injection,benign
fuzzdb_2904,uuencode,cmd_injection,benign
fuzzdb_2905,uuidgen,cmd_injection,benign
fuzzdb_2906,vdir,cmd_injection,benign
fuzzdb_2907,vi,cmd_injection,benign
fuzzdb_2908,vidmode,cmd_injection,benign
fuzzdb_2909,vim,cmd_injection,benign
fuzzdb_2910,vmstat,cmd_injection,benign
fuzzdb_2911,volname,cmd_injection,benign
fuzzdb_2912,w,cmd_injection,benign
fuzzdb_2913,wall,cmd_injection,benign
fuzzdb_2914,warnquota,cmd_injection,benign
fuzzdb_2915,watch,cmd_injection,benign
fuzzdb_2916,wc,cmd_injection,benign
fuzzdb_2917,wget,cmd_injection,benign
fuzzdb_2918,whatis,cmd_injection,benign
fuzzdb_2919,whereis,cmd_injection,benign
fuzzdb_2920,which,cmd_injection,benign
fuzzdb_2921,who,cmd_injection,benign
fuzzdb_2922,whoami,cmd_injection,benign
fuzzdb_2923,whois,cmd_injection,benign
fuzzdb_2924,write,cmd_injection,benign
fuzzdb_2925,xargs,cmd_injection,benign
fuzzdb_2926,xinetd,cmd_injection,benign
fuzzdb_2927,yacc,cmd_injection,benign
fuzzdb_2928,yes,cmd_injection,benign
fuzzdb_2929,ypbind,cmd_injection,benign
fuzzdb_2930,ypcat,cmd_injection,benign
fuzzdb_2931,ypinit,cmd_injection,benign
fuzzdb_2932,ypmatch,cmd_injection,benign
fuzzdb_2933,yppasswd,cmd_injection,benign
fuzzdb_2934,yppasswdd,cmd_injection,benign
fuzzdb_2935,yppoll,cmd_injection,benign
fuzzdb_2936,yppush,cmd_injection,benign
fuzzdb_2937,ypserv,cmd_injection,benign
fuzzdb_2938,ypset,cmd_injection,benign
fuzzdb_2939,yptest,cmd_injection,benign
fuzzdb_2940,ypwhich,cmd_injection,benign
fuzzdb_2941,ypxfr,cmd_injection,benign
fuzzdb_2942,zcat,cmd_injection,benign
fuzzdb_2943,zcmp,cmd_injection,benign
fuzzdb_2944,zdiff,cmd_injection,benign
fuzzdb_2945,zdump,cmd_injection,benign
fuzzdb_2946,zforce,cmd_injection,benign
fuzzdb_2947,zgrep,cmd_injection,benign
fuzzdb_2948,zic,cmd_injection,benign
fuzzdb_2949,zless,cmd_injection,benign
fuzzdb_2950,zmore,cmd_injection,benign
fuzzdb_2951,znew,cmd_injection,benign
fuzzdb_2952,alias,cmd_injection,benign
fuzzdb_2953,alloc,cmd_injection,benign
fuzzdb_2954,apropos,cmd_injection,benign
fuzzdb_2955,awk,cmd_injection,benign
fuzzdb_2956,basename,cmd_injection,benign
fuzzdb_2957,bash,cmd_injection,benign
fuzzdb_2958,bg,cmd_injection,benign
fuzzdb_2959,bind,cmd_injection,benign
fuzzdb_2960,bless,cmd_injection,benign
fuzzdb_2961,break,cmd_injection,benign
fuzzdb_2962,builtin,cmd_injection,benign
fuzzdb_2963,bzip,cmd_injection,benign
fuzzdb_2964,cal,cmd_injection,benign
fuzzdb_2965,caller,cmd_injection,benign
fuzzdb_2966,case,cmd_injection,benign
fuzzdb_2967,cat,cmd_injection,benign
fuzzdb_2968,cd,cmd_injection,benign
fuzzdb_2969,chflags,cmd_injection,benign
fuzzdb_2970,chgrp,cmd_injection,benign
fuzzdb_2971,chmod,cmd_injection,benign
fuzzdb_2972,chown,cmd_injection,benign
fuzzdb_2973,chroot,cmd_injection,benign
fuzzdb_2974,cksum,cmd_injection,benign
fuzzdb_2975,clear,cmd_injection,benign
fuzzdb_2976,cmp,cmd_injection,benign
fuzzdb_2977,comm,cmd_injection,benign
fuzzdb_2978,command,cmd_injection,benign
fuzzdb_2979,complete,cmd_injection,benign
fuzzdb_2980,continue,cmd_injection,benign
fuzzdb_2981,cp,cmd_injection,benign
fuzzdb_2982,cron,cmd_injection,benign
fuzzdb_2983,crontab,cmd_injection,benign
fuzzdb_2984,curl,cmd_injection,benign
fuzzdb_2985,cut,cmd_injection,benign
fuzzdb_2986,date,cmd_injection,benign
fuzzdb_2987,dc,cmd_injection,benign
fuzzdb_2988,dd,cmd_injection,benign
fuzzdb_2989,declare,cmd_injection,benign
fuzzdb_2990,defaults,cmd_injection,benign
fuzzdb_2991,df,cmd_injection,benign
fuzzdb_2992,diff,cmd_injection,benign
fuzzdb_2993,diff3,cmd_injection,benign
fuzzdb_2994,dig,cmd_injection,benign
fuzzdb_2995,dirname,cmd_injection,benign
fuzzdb_2996,dirs,cmd_injection,benign
fuzzdb_2997,diskutil,cmd_injection,benign
fuzzdb_2998,disown,cmd_injection,benign
fuzzdb_2999,ditto,cmd_injection,benign
fuzzdb_3000,dot_clean,cmd_injection,benign
fuzzdb_3001,drutil,cmd_injection,benign
fuzzdb_3002,dscacheutil,cmd_injection,benign
fuzzdb_3003,dscl,cmd_injection,benign
fuzzdb_3004,du,cmd_injection,benign
fuzzdb_3005,echo,cmd_injection,benign
fuzzdb_3006,ed,cmd_injection,benign
fuzzdb_3007,enable,cmd_injection,benign
fuzzdb_3008,env,cmd_injection,benign
fuzzdb_3009,eval,cmd_injection,benign
fuzzdb_3010,exec,cmd_injection,benign
fuzzdb_3011,exit,cmd_injection,benign
fuzzdb_3012,expand,cmd_injection,benign
fuzzdb_3013,expect,cmd_injection,benign
fuzzdb_3014,export,cmd_injection,benign
fuzzdb_3015,expr,cmd_injection,benign
fuzzdb_3016,false,cmd_injection,benign
fuzzdb_3017,fc,cmd_injection,benign
fuzzdb_3018,fdisk,cmd_injection,benign
fuzzdb_3019,fg,cmd_injection,benign
fuzzdb_3020,file,cmd_injection,benign
fuzzdb_3021,find,cmd_injection,benign
fuzzdb_3022,fmt,cmd_injection,benign
fuzzdb_3023,fold,cmd_injection,benign
fuzzdb_3024,for,cmd_injection,benign
fuzzdb_3025,fsck,cmd_injection,benign
fuzzdb_3026,fsaclctl,cmd_injection,benign
fuzzdb_3027,fs_usage,cmd_injection,benign
fuzzdb_3028,ftp,cmd_injection,benign
fuzzdb_3029,GetFileInfo,cmd_injection,benign
fuzzdb_3030,getopt,cmd_injection,benign
fuzzdb_3031,getopts,cmd_injection,benign
fuzzdb_3032,goto,cmd_injection,benign
fuzzdb_3033,grep,cmd_injection,benign
fuzzdb_3034,groups,cmd_injection,benign
fuzzdb_3035,gzip,cmd_injection,benign
fuzzdb_3036,hash,cmd_injection,benign
fuzzdb_3037,head,cmd_injection,benign
fuzzdb_3038,hdiutil,cmd_injection,benign
fuzzdb_3039,history,cmd_injection,benign
fuzzdb_3040,hostname,cmd_injection,benign
fuzzdb_3041,id,cmd_injection,benign
fuzzdb_3042,if,cmd_injection,benign
fuzzdb_3043,info,cmd_injection,benign
fuzzdb_3044,install,cmd_injection,benign
fuzzdb_3045,jobs,cmd_injection,benign
fuzzdb_3046,join,cmd_injection,benign
fuzzdb_3047,kextfind,cmd_injection,benign
fuzzdb_3048,kickstart,cmd_injection,benign
fuzzdb_3049,kill,cmd_injection,benign
fuzzdb_3050,l,cmd_injection,benign
fuzzdb_3051,last,cmd_injection,benign
fuzzdb_3052,launchctl,cmd_injection,benign
fuzzdb_3053,ll,cmd_injection,benign
fuzzdb_3054,less,cmd_injection,benign
fuzzdb_3055,let,cmd_injection,benign
fuzzdb_3056,lipo,cmd_injection,benign
fuzzdb_3057,ln,cmd_injection,benign
fuzzdb_3058,local,cmd_injection,benign
fuzzdb_3059,locate,cmd_injection,benign
fuzzdb_3060,logname,cmd_injection,benign
fuzzdb_3061,login,cmd_injection,benign
fuzzdb_3062,logout,cmd_injection,benign
fuzzdb_3063,lpr,cmd_injection,benign
fuzzdb_3064,lprm,cmd_injection,benign
fuzzdb_3065,lpstat,cmd_injection,benign
fuzzdb_3066,ls,cmd_injection,benign
fuzzdb_3067,lsregister,cmd_injection,benign
fuzzdb_3068,lsbom,cmd_injection,benign
fuzzdb_3069,lsof,cmd_injection,benign
fuzzdb_3070,man,cmd_injection,benign
fuzzdb_3071,mdfind,cmd_injection,benign
fuzzdb_3072,mdutil,cmd_injection,benign
fuzzdb_3073,mkdir,cmd_injection,benign
fuzzdb_3074,mkfifo,cmd_injection,benign
fuzzdb_3075,more,cmd_injection,benign
fuzzdb_3076,mount,cmd_injection,benign
fuzzdb_3077,mv,cmd_injection,benign
fuzzdb_3078,net,cmd_injection,benign
fuzzdb_3079,netstat,cmd_injection,benign
fuzzdb_3080,networksetup,cmd_injection,benign
fuzzdb_3081,nice,cmd_injection,benign
fuzzdb_3082,nohup,cmd_injection,benign
fuzzdb_3083,ntfs.util,cmd_injection,benign
fuzzdb_3084,onintr,cmd_injection,benign
fuzzdb_3085,open,cmd_injection,benign
fuzzdb_3086,opensnoop,cmd_injection,benign
fuzzdb_3087,osacompile,cmd_injection,benign
fuzzdb_3088,osascript,cmd_injection,benign
fuzzdb_3089,passwd,cmd_injection,benign
fuzzdb_3090,paste,cmd_injection,benign
fuzzdb_3091,pbcopy,cmd_injection,benign
fuzzdb_3092,pbpaste,cmd_injection,benign
fuzzdb_3093,pico,cmd_injection,benign
fuzzdb_3094,ping,cmd_injection,benign
fuzzdb_3095,pkgutil,cmd_injection,benign
fuzzdb_3096,plutil,cmd_injection,benign
fuzzdb_3097,pmset,cmd_injection,benign
fuzzdb_3098,popd,cmd_injection,benign
fuzzdb_3099,pr,cmd_injection,benign
fuzzdb_3100,printenv,cmd_injection,benign
fuzzdb_3101,printf,cmd_injection,benign
fuzzdb_3102,ps,cmd_injection,benign
fuzzdb_3103,pushd,cmd_injection,benign
fuzzdb_3104,pwd,cmd_injection,benign
fuzzdb_3105,quota,cmd_injection,benign
fuzzdb_3106,rcp,cmd_injection,benign
fuzzdb_3107,read,cmd_injection,benign
fuzzdb_3108,readonly,cmd_injection,benign
fuzzdb_3109,reboot,cmd_injection,benign
fuzzdb_3110,return,cmd_injection,benign
fuzzdb_3111,rev,cmd_injection,benign
fuzzdb_3112,rm,cmd_injection,benign
fuzzdb_3113,rmdir,cmd_injection,benign
fuzzdb_3114,rpm,cmd_injection,benign
fuzzdb_3115,rsync,cmd_injection,benign
fuzzdb_3116,say,cmd_injection,benign
fuzzdb_3117,screen,cmd_injection,benign
fuzzdb_3118,screencapture,cmd_injection,benign
fuzzdb_3119,sdiff,cmd_injection,benign
fuzzdb_3120,security,cmd_injection,benign
fuzzdb_3121,sed,cmd_injection,benign
fuzzdb_3122,select,cmd_injection,benign
fuzzdb_3123,set,cmd_injection,benign
fuzzdb_3124,setfile,cmd_injection,benign
fuzzdb_3125,shift,cmd_injection,benign
fuzzdb_3126,shopt,cmd_injection,benign
fuzzdb_3127,shutdown,cmd_injection,benign
fuzzdb_3128,sips,cmd_injection,benign
fuzzdb_3129,sleep,cmd_injection,benign
fuzzdb_3130,softwareupdate,cmd_injection,benign
fuzzdb_3131,sort,cmd_injection,benign
fuzzdb_3132,source,cmd_injection,benign
fuzzdb_3133,split,cmd_injection,benign
fuzzdb_3134,stop,cmd_injection,benign
fuzzdb_3135,su,cmd_injection,benign
fuzzdb_3136,sudo,cmd_injection,benign
fuzzdb_3137,sum,cmd_injection,benign
fuzzdb_3138,suspend,cmd_injection,benign
fuzzdb_3139,sw_vers,cmd_injection,benign
fuzzdb_3140,system_profiler,cmd_injection,benign
fuzzdb_3141,systemsetup,cmd_injection,benign
fuzzdb_3142,tail,cmd_injection,benign
fuzzdb_3143,tar,cmd_injection,benign
fuzzdb_3144,tee,cmd_injection,benign
fuzzdb_3145,test,cmd_injection,benign
fuzzdb_3146,textutil,cmd_injection,benign
fuzzdb_3147,time,cmd_injection,benign
fuzzdb_3148,times,cmd_injection,benign
fuzzdb_3149,top,cmd_injection,benign
fuzzdb_3150,touch,cmd_injection,benign
fuzzdb_3151,tr,cmd_injection,benign
fuzzdb_3152,trap,cmd_injection,benign
fuzzdb_3153,traceroute,cmd_injection,benign
fuzzdb_3154,true,cmd_injection,benign
fuzzdb_3155,tty,cmd_injection,benign
fuzzdb_3156,type,cmd_injection,benign
fuzzdb_3157,ufs.util,cmd_injection,benign
fuzzdb_3158,ulimit,cmd_injection,benign
fuzzdb_3159,umask,cmd_injection,benign
fuzzdb_3160,umount,cmd_injection,benign
fuzzdb_3161,unalias,cmd_injection,benign
fuzzdb_3162,uname,cmd_injection,benign
fuzzdb_3163,unexpand,cmd_injection,benign
fuzzdb_3164,uniq,cmd_injection,benign
fuzzdb_3165,units,cmd_injection,benign
fuzzdb_3166,unset,cmd_injection,benign
fuzzdb_3167,until,cmd_injection,benign
fuzzdb_3168,users,cmd_injection,benign
fuzzdb_3169,uuencode,cmd_injection,benign
fuzzdb_3170,uudecode,cmd_injection,benign
fuzzdb_3171,uuidgen,cmd_injection,benign
fuzzdb_3172,uucp,cmd_injection,benign
fuzzdb_3173,vi,cmd_injection,benign
fuzzdb_3174,wait,cmd_injection,benign
fuzzdb_3175,wc,cmd_injection,benign
fuzzdb_3176,whatis,cmd_injection,benign
fuzzdb_3177,where,cmd_injection,benign
fuzzdb_3178,which,cmd_injection,benign
fuzzdb_3179,while,cmd_injection,benign
fuzzdb_3180,who,cmd_injection,benign
fuzzdb_3181,whoami,cmd_injection,benign
fuzzdb_3182,write,cmd_injection,benign
fuzzdb_3183,xargs,cmd_injection,benign
fuzzdb_3184,yes,cmd_injection,benign
fuzzdb_3185,a,cmd_injection,benign
fuzzdb_3186,arp,cmd_injection,benign
fuzzdb_3187,assoc,cmd_injection,benign
fuzzdb_3188,at,cmd_injection,benign
fuzzdb_3189,atmadm,cmd_injection,benign
fuzzdb_3190,attrib,cmd_injection,benign
fuzzdb_3191,bootcfg,cmd_injection,benign
fuzzdb_3192,break,cmd_injection,benign
fuzzdb_3193,cacls,cmd_injection,benign
fuzzdb_3194,call,cmd_injection,benign
fuzzdb_3195,change,cmd_injection,benign
fuzzdb_3196,chcp,cmd_injection,benign
fuzzdb_3197,chdir,cmd_injection,benign
fuzzdb_3198,chkdsk,cmd_injection,benign
fuzzdb_3199,chkntfs,cmd_injection,benign
fuzzdb_3200,cipher,cmd_injection,benign
fuzzdb_3201,cls,cmd_injection,benign
fuzzdb_3202,cmd,cmd_injection,benign
fuzzdb_3203,cmstp,cmd_injection,benign
fuzzdb_3204,color,cmd_injection,benign
fuzzdb_3205,comp,cmd_injection,benign
fuzzdb_3206,compact,cmd_injection,benign
fuzzdb_3207,convert,cmd_injection,benign
fuzzdb_3208,copy,cmd_injection,benign
fuzzdb_3209,cprofile,cmd_injection,benign
fuzzdb_3210,cscript,cmd_injection,benign
fuzzdb_3211,date,cmd_injection,benign
fuzzdb_3212,defrag,cmd_injection,benign
fuzzdb_3213,del,cmd_injection,benign
fuzzdb_3214,dir,cmd_injection,benign
fuzzdb_3215,diskcomp,cmd_injection,benign
fuzzdb_3216,diskcopy,cmd_injection,benign
fuzzdb_3217,diskpart,cmd_injection,benign
fuzzdb_3218,doskey,cmd_injection,benign
fuzzdb_3219,driverquery,cmd_injection,benign
fuzzdb_3220,echo,cmd_injection,benign
fuzzdb_3221,endlocal,cmd_injection,benign
fuzzdb_3222,eventcreate,cmd_injection,benign
fuzzdb_3223,eventquery,cmd_injection,benign
fuzzdb_3224,eventtriggers,cmd_injection,benign
fuzzdb_3225,evntcmd,cmd_injection,benign
fuzzdb_3226,exit,cmd_injection,benign
fuzzdb_3227,expand,cmd_injection,benign
fuzzdb_3228,fc,cmd_injection,benign
fuzzdb_3229,filter,cmd_injection,benign
fuzzdb_3230,find,cmd_injection,benign
fuzzdb_3231,findstr,cmd_injection,benign
fuzzdb_3232,finger,cmd_injection,benign
fuzzdb_3233,flattemp,cmd_injection,benign
fuzzdb_3234,for,cmd_injection,benign
fuzzdb_3235,format,cmd_injection,benign
fuzzdb_3236,fsutil,cmd_injection,benign
fuzzdb_3237,ftp,cmd_injection,benign
fuzzdb_3238,ftype,cmd_injection,benign
fuzzdb_3239,getmac,cmd_injection,benign
fuzzdb_3240,goto,cmd_injection,benign
fuzzdb_3241,gpresult,cmd_injection,benign
fuzzdb_3242,gpupdate,cmd_injection,benign
fuzzdb_3243,graftabl,cmd_injection,benign
fuzzdb_3244,help,cmd_injection,benign
fuzzdb_3245,helpctr,cmd_injection,benign
fuzzdb_3246,hostname,cmd_injection,benign
fuzzdb_3247,if,cmd_injection,benign
fuzzdb_3248,ipconfig,cmd_injection,benign
fuzzdb_3249,ipseccmd,cmd_injection,benign
fuzzdb_3250,ipxroute,cmd_injection,benign
fuzzdb_3251,irftp,cmd_injection,benign
fuzzdb_3252,label,cmd_injection,benign
fuzzdb_3253,lodctr,cmd_injection,benign
fuzzdb_3254,logman,cmd_injection,benign
fuzzdb_3255,lpq,cmd_injection,benign
fuzzdb_3256,lpr,cmd_injection,benign
fuzzdb_3257,macfile,cmd_injection,benign
fuzzdb_3258,mkdir,cmd_injection,benign
fuzzdb_3259,mmc,cmd_injection,benign
fuzzdb_3260,mode,cmd_injection,benign
fuzzdb_3261,more,cmd_injection,benign
fuzzdb_3262,mountvol,cmd_injection,benign
fuzzdb_3263,move,cmd_injection,benign
fuzzdb_3264,msiexec,cmd_injection,benign
fuzzdb_3265,msinfo32,cmd_injection,benign
fuzzdb_3266,nbtstat,cmd_injection,benign
fuzzdb_3267,net,cmd_injection,benign
fuzzdb_3268,netsh,cmd_injection,benign
fuzzdb_3269,netstat,cmd_injection,benign
fuzzdb_3270,nslookup,cmd_injection,benign
fuzzdb_3271,ntbackup,cmd_injection,benign
fuzzdb_3272,ntcmdprompt,cmd_injection,benign
fuzzdb_3273,ntsd,cmd_injection,benign
fuzzdb_3274,openfiles,cmd_injection,benign
fuzzdb_3275,pagefileconfig,cmd_injection,benign
fuzzdb_3276,path,cmd_injection,benign
fuzzdb_3277,pathping,cmd_injection,benign
fuzzdb_3278,pause,cmd_injection,benign
fuzzdb_3279,pbadmin,cmd_injection,benign
fuzzdb_3280,pentnt,cmd_injection,benign
fuzzdb_3281,perfmon,cmd_injection,benign
fuzzdb_3282,ping,cmd_injection,benign
fuzzdb_3283,popd,cmd_injection,benign
fuzzdb_3284,print,cmd_injection,benign
fuzzdb_3285,prncnfg,cmd_injection,benign
fuzzdb_3286,prndrvr,cmd_injection,benign
